merchant_id,as_of_date,country,industry,tenure_months,account_status,kyc_status,risk_tier,profitability_tier,monthly_payment_volume_usd,transaction_count_30d,avg_settlement_delay_hours,payout_failure_rate_90d,support_contacts_90d,mobile_app_active,instant_settlement_enabled,contacted_last_30d
LS035224,2026-08-01,US,Travel,27,Active,Verified,Medium,Medium,46337.16,847,32.1,0.0116,2,1,1,0
LS049631,2026-08-01,CR,Retail,27,Active,Verified,Medium,Low,14083.88,359,42.8,0.0117,0,1,0,0
LS052755,2026-08-01,BR,Professional services,7,Active,Verified,Low,Medium,23953.83,174,46.6,0.0093,1,1,1,0
LS049133,2026-08-01,BR,Food & beverage,15,Active,Expired,Medium,Medium,9972.04,185,39.1,0.0,1,1,0,0
LS029745,2026-08-01,CR,Food & beverage,26,Active,Verified,Low,High,9188.7,88,14.1,0.0,0,0,1,0
LS000925,2026-08-01,US,Retail,30,Active,Verified,Low,High,20545.73,470,11.6,0.0007,1,1,0,0
LS050493,2026-08-01,US,Professional services,40,Active,Verified,Medium,Medium,11032.06,107,21.5,0.0041,1,0,0,0
LS021476,2026-08-01,BR,Retail,29,Paused,Verified,Medium,Low,9371.17,158,19.3,0.0115,0,0,1,0
LS049830,2026-08-01,US,Digital goods,29,Active,Verified,Low,Low,9281.43,107,23.8,0.0152,1,0,1,0
LS037696,2026-08-01,US,Retail,84,Closed,Verified,Low,Low,5843.7,124,37.9,0.0242,1,1,0,0
LS054839,2026-08-01,BR,Professional services,29,Active,Verified,Low,Medium,4880.25,60,23.8,0.0199,0,0,1,0
LS045533,2026-08-01,CR,Professional services,13,Active,Verified,Medium,Low,24330.47,349,50.9,0.0075,1,0,0,0
LS024214,2026-08-01,MX,Digital goods,36,Active,Verified,Low,High,8316.12,197,48.9,0.0216,0,1,0,0
LS059736,2026-08-01,US,Retail,36,Active,Verified,Low,Low,9011.34,125,23.4,0.0,0,1,1,0
LS017270,2026-08-01,US,Professional services,26,Active,Verified,Low,Low,34207.23,676,34.8,0.0173,2,1,0,0
LS058192,2026-08-01,US,Professional services,22,Active,Verified,Low,High,11513.16,174,26.2,0.0,0,1,0,0
LS054970,2026-08-01,US,Food & beverage,59,Active,Verified,Low,High,9518.23,263,25.4,0.0031,0,0,0,0
LS049311,2026-08-01,CR,Food & beverage,35,Active,Verified,Low,Medium,27690.7,284,20.9,0.0087,0,1,0,0
LS035808,2026-08-01,US,Travel,47,Active,Verified,Low,Low,16212.73,233,4.0,0.0,1,0,1,0
LS026589,2026-08-01,US,Food & beverage,29,Active,Expired,Medium,Low,10270.76,190,30.7,0.0223,0,1,0,0
LS031592,2026-08-01,BR,Digital goods,37,Active,Verified,Medium,Low,33049.59,568,23.1,0.0029,1,1,0,0
LS029992,2026-08-01,US,Digital goods,9,Active,Verified,Medium,Low,7890.01,246,19.8,0.015,1,1,0,0
LS056154,2026-08-01,US,Food & beverage,21,Active,Verified,High,High,2857.93,48,19.7,0.016,0,0,0,0
LS044000,2026-08-01,MX,Professional services,19,Active,Pending,Low,Low,189323.97,2549,31.9,0.0193,1,1,1,1
LS007914,2026-08-01,MX,Retail,4,Active,Verified,Medium,Low,9522.47,106,39.3,0.0276,0,0,0,0
LS031136,2026-08-01,US,Retail,7,Active,Verified,Medium,Medium,8769.55,137,28.1,0.0121,1,1,0,1
LS017632,2026-08-01,US,Food & beverage,14,Active,Verified,Low,Medium,12430.92,96,26.0,0.0066,0,1,0,1
LS042670,2026-08-01,US,Digital goods,16,Active,Verified,High,High,18809.71,216,38.1,0.0076,1,0,0,0
LS000471,2026-08-01,BR,Food & beverage,21,Active,Verified,Medium,Low,25091.67,188,35.7,0.0,0,1,1,0
LS021986,2026-08-01,BR,Retail,20,Active,Verified,Medium,Low,6927.4,84,39.2,0.0072,1,1,1,0
LS042548,2026-08-01,MX,Travel,84,Active,Verified,Low,Medium,47572.64,1169,22.4,0.0144,1,0,1,0
LS016688,2026-08-01,US,Retail,18,Active,Verified,Low,High,25096.27,255,28.2,0.019,2,1,0,0
LS008032,2026-08-01,MX,Professional services,35,Active,Verified,Medium,Low,62986.3,1388,34.8,0.0257,1,1,0,0
LS016321,2026-08-01,CR,Retail,26,Active,Verified,Low,High,11862.38,138,42.1,0.039,1,1,0,0
LS010153,2026-08-01,CR,Travel,34,Active,Verified,Low,High,10128.6,114,49.5,0.029,1,0,0,0
LS059435,2026-08-01,BR,Food & beverage,44,Active,Verified,High,Low,18233.04,263,41.1,0.0268,3,0,0,0
LS045052,2026-08-01,BR,Retail,21,Active,Verified,Medium,Medium,55975.07,412,36.5,0.0249,2,1,0,1
LS009555,2026-08-01,CR,Retail,11,Active,Verified,Low,Medium,27654.19,562,9.3,0.0,0,1,0,0
LS020263,2026-08-01,US,Travel,18,Active,Verified,Low,High,3829.13,38,10.8,0.0,0,1,0,0
LS027030,2026-08-01,US,Digital goods,42,Active,Verified,Low,High,13167.83,170,28.1,0.0173,0,0,0,0
LS012965,2026-08-01,MX,Travel,7,Paused,Verified,Low,High,16631.84,304,5.5,0.0123,0,1,0,0
LS017285,2026-08-01,US,Professional services,27,Active,Verified,High,High,10513.13,101,10.2,0.0,1,1,1,0
LS040757,2026-08-01,MX,Retail,8,Active,Verified,Low,Medium,11123.47,157,30.3,0.0191,3,1,0,0
LS030122,2026-08-01,US,Digital goods,14,Paused,Verified,Low,Medium,15990.04,186,12.7,0.0077,0,1,0,0
LS015317,2026-08-01,US,Professional services,23,Active,Verified,Low,Medium,22205.33,189,23.9,0.0147,0,1,0,0
LS046723,2026-08-01,MX,Digital goods,84,Active,Verified,Low,Low,16589.07,318,36.0,0.0184,1,0,0,0
LS058957,2026-08-01,MX,Professional services,10,Active,Verified,Low,Medium,26342.09,277,35.6,0.0162,0,1,0,0
LS043794,2026-08-01,US,Retail,40,Active,Verified,Low,Medium,5913.84,58,35.8,0.0157,0,1,0,0
LS057219,2026-08-01,MX,Retail,24,Active,Pending,Medium,Low,27384.83,378,32.2,0.0187,1,0,0,0
LS027116,2026-08-01,MX,Retail,15,Active,Verified,Low,Low,71318.14,1044,26.1,0.0188,0,0,0,0
LS058577,2026-08-01,US,Food & beverage,52,Active,Verified,Low,Medium,10667.31,156,31.6,0.0148,0,1,0,0
LS042170,2026-08-01,US,Retail,22,Active,Verified,Low,Medium,7257.85,86,9.3,0.0,1,1,0,0
LS020059,2026-08-01,BR,Retail,34,Active,Verified,Medium,Medium,9332.11,108,40.2,0.0294,1,0,1,0
LS011505,2026-08-01,MX,Professional services,16,Active,Verified,Low,Low,8478.57,115,4.0,0.0,0,1,0,0
LS035269,2026-08-01,US,Retail,30,Active,Expired,Low,Medium,21138.65,320,6.3,0.0,0,1,0,1
LS018102,2026-08-01,BR,Food & beverage,15,Paused,Verified,High,Medium,23801.47,494,23.5,0.0098,0,1,1,0
LS004624,2026-08-01,US,Food & beverage,24,Active,Verified,Low,Low,5922.17,53,28.8,0.0056,1,1,0,0
LS046481,2026-08-01,US,Travel,7,Active,Verified,Medium,Medium,10035.68,152,14.9,0.004,1,1,0,0
LS002443,2026-08-01,CR,Digital goods,24,Active,Verified,High,Medium,4741.88,34,33.7,0.0145,2,1,0,0
LS010022,2026-08-01,US,Retail,21,Active,Verified,Low,Medium,5547.32,59,27.8,0.0179,1,1,0,0
LS056639,2026-08-01,US,Travel,43,Active,Verified,Low,Low,32891.61,368,23.0,0.0118,0,1,0,0
LS053144,2026-08-01,BR,Digital goods,31,Active,Pending,Low,Low,3908.95,53,17.5,0.0003,0,1,0,0
LS028386,2026-08-01,BR,Retail,30,Active,Verified,Medium,Medium,7953.7,107,39.4,0.0126,0,0,1,0
LS036911,2026-08-01,MX,Retail,61,Active,Verified,Medium,Low,8147.76,95,8.2,0.0,0,0,0,0
LS003935,2026-08-01,MX,Retail,62,Active,Verified,Low,Medium,2600.47,39,30.6,0.0091,2,1,1,0
LS056235,2026-08-01,US,Food & beverage,30,Closed,Verified,High,High,7404.29,109,33.3,0.0055,3,0,0,0
LS008581,2026-08-01,US,Digital goods,8,Active,Verified,Low,Low,9020.79,199,31.4,0.0203,2,0,0,0
LS049078,2026-08-01,MX,Digital goods,8,Active,Pending,Low,High,51188.74,663,39.2,0.0081,1,1,0,0
LS007971,2026-08-01,US,Food & beverage,39,Active,Verified,Low,Medium,8034.58,120,14.0,0.0139,0,1,0,0
LS013549,2026-08-01,BR,Food & beverage,2,Active,Verified,Medium,Low,16695.56,263,24.6,0.0045,2,1,0,0
LS037607,2026-08-01,BR,Travel,34,Active,Verified,Low,Medium,10101.83,127,29.9,0.0027,1,1,0,0
LS029485,2026-08-01,US,Retail,21,Active,Verified,Low,Low,18295.74,174,31.4,0.0329,4,1,1,0
LS008453,2026-08-01,US,Food & beverage,33,Active,Verified,Low,Medium,9892.57,109,46.9,0.0225,1,0,1,0
LS046442,2026-08-01,CR,Travel,14,Active,Pending,Low,Low,18703.49,204,39.7,0.0099,0,1,0,1
LS035827,2026-08-01,US,Digital goods,19,Active,Pending,Medium,Low,27822.12,351,44.3,0.0209,0,1,1,0
LS007390,2026-08-01,BR,Digital goods,24,Active,Verified,Low,High,6715.51,88,41.1,0.0208,1,1,0,0
LS059613,2026-08-01,US,Professional services,68,Active,Expired,Low,Medium,72532.3,1323,43.1,0.0451,1,1,0,0
LS000860,2026-08-01,US,Digital goods,28,Active,Verified,Low,Low,55794.05,474,19.0,0.0,1,1,0,0
LS014353,2026-08-01,MX,Professional services,21,Active,Verified,Low,Medium,6560.66,88,15.0,0.0,1,1,1,0
LS004828,2026-08-01,US,Retail,14,Active,Verified,Low,Medium,5533.88,70,36.3,0.0085,0,1,0,0
LS004290,2026-08-01,MX,Travel,26,Paused,Verified,Medium,Medium,53853.18,791,29.4,0.0043,0,1,0,0
LS058910,2026-08-01,US,Travel,13,Active,Verified,Low,Medium,12709.7,157,14.6,0.0,0,1,0,0
LS018616,2026-08-01,MX,Professional services,15,Active,Verified,Low,Medium,14627.89,253,20.9,0.0187,0,1,0,1
LS039705,2026-08-01,US,Digital goods,25,Active,Pending,Low,Low,31934.36,557,7.7,0.0,2,0,0,0
LS014458,2026-08-01,BR,Food & beverage,10,Active,Verified,Medium,High,33998.5,1424,39.0,0.0109,0,1,0,0
LS056202,2026-08-01,MX,Food & beverage,19,Active,Verified,Medium,Medium,7969.4,122,16.6,0.0035,1,1,0,0
LS037353,2026-08-01,US,Retail,21,Paused,Verified,Low,Medium,15563.59,201,26.8,0.0125,2,0,1,0
LS008723,2026-08-01,BR,Food & beverage,34,Active,Verified,Medium,Low,5015.74,81,27.4,0.0,1,0,0,0
LS008439,2026-08-01,MX,Professional services,39,Active,Verified,Low,Medium,27745.13,643,23.3,0.0108,0,1,0,0
LS048755,2026-08-01,US,Food & beverage,44,Active,Verified,High,High,5076.77,64,4.0,0.0023,0,1,0,1
LS053572,2026-08-01,BR,Food & beverage,43,Active,Verified,Medium,Medium,16122.55,145,33.4,0.0077,0,1,0,0
LS004012,2026-08-01,MX,Retail,30,Active,Verified,Low,Medium,6730.21,88,4.0,0.0,0,1,0,1
LS027406,2026-08-01,MX,Food & beverage,26,Active,Verified,Medium,Medium,16400.8,299,22.6,0.0,1,0,0,0
LS057866,2026-08-01,MX,Digital goods,41,Active,Verified,Low,Medium,4666.05,50,30.4,0.0184,1,1,0,0
LS033396,2026-08-01,US,Retail,12,Active,Verified,Low,Medium,11197.42,131,34.3,0.0046,1,0,0,0
LS030624,2026-08-01,MX,Food & beverage,12,Active,Verified,Low,Low,73264.76,1052,7.3,0.0048,1,1,1,0
LS023223,2026-08-01,US,Digital goods,30,Active,Verified,Low,Medium,8168.98,82,15.7,0.0121,1,0,1,0
LS024883,2026-08-01,MX,Food & beverage,19,Active,Verified,Low,Medium,29408.49,268,25.0,0.0009,0,1,0,0
LS009117,2026-08-01,MX,Food & beverage,33,Active,Verified,Medium,High,19843.28,358,46.9,0.025,2,0,0,0
LS014170,2026-08-01,MX,Professional services,13,Closed,Pending,Low,Medium,10111.83,265,21.7,0.0122,0,1,0,0
LS047734,2026-08-01,MX,Food & beverage,36,Active,Verified,Low,Medium,16052.01,101,29.0,0.0102,0,0,0,0
LS026389,2026-08-01,BR,Professional services,7,Active,Verified,High,High,51626.7,1540,28.4,0.0043,0,1,0,1
LS036183,2026-08-01,US,Retail,22,Paused,Verified,Low,Medium,11982.73,168,23.6,0.0037,1,0,0,0
LS021572,2026-08-01,MX,Retail,24,Active,Verified,Low,Low,5198.12,68,21.6,0.0109,1,0,0,0
LS034517,2026-08-01,MX,Digital goods,20,Active,Verified,Low,High,14146.81,220,18.3,0.0086,0,1,0,0
LS029095,2026-08-01,BR,Professional services,18,Active,Verified,Medium,Medium,19900.59,417,33.9,0.0202,0,1,1,0
LS002423,2026-08-01,US,Digital goods,40,Active,Verified,Medium,Medium,4137.62,105,28.1,0.0124,2,0,1,0
LS029306,2026-08-01,US,Professional services,44,Paused,Verified,Medium,Low,6235.28,88,22.0,0.0066,1,0,0,0
LS006378,2026-08-01,MX,Food & beverage,44,Active,Verified,Low,Medium,39144.37,731,25.8,0.0173,1,1,0,0
LS032148,2026-08-01,US,Retail,44,Active,Verified,Low,Low,13921.25,163,6.7,0.0007,0,1,1,0
LS018364,2026-08-01,US,Travel,23,Active,Verified,Low,Medium,33126.66,962,26.3,0.0097,1,1,0,0
LS019949,2026-08-01,BR,Food & beverage,10,Active,Verified,Low,Low,3774.74,38,43.1,0.016,0,1,0,0
LS033352,2026-08-01,BR,Food & beverage,24,Active,Verified,Medium,Low,7160.96,107,25.7,0.0096,2,1,0,0
LS047351,2026-08-01,MX,Travel,40,Active,Pending,Medium,Medium,6401.55,101,33.2,0.02,1,0,0,0
LS040240,2026-08-01,BR,Food & beverage,21,Paused,Verified,High,Medium,7484.16,175,18.3,0.0,1,1,0,0
LS003614,2026-08-01,MX,Professional services,49,Active,Verified,Medium,Low,2198.08,22,21.3,0.0251,0,0,0,0
LS042520,2026-08-01,US,Professional services,49,Active,Verified,Low,Low,7447.7,75,25.9,0.0066,2,1,0,0
LS015518,2026-08-01,US,Retail,31,Active,Verified,Medium,Low,26042.42,367,24.5,0.0183,1,1,0,0
LS032441,2026-08-01,BR,Retail,63,Active,Verified,Low,Low,15467.62,136,25.1,0.0202,1,1,0,0
LS038184,2026-08-01,US,Digital goods,23,Paused,Verified,Low,Low,9524.77,87,28.5,0.0153,2,1,0,0
LS039463,2026-08-01,CR,Travel,35,Active,Verified,Low,Medium,31489.12,525,55.2,0.0135,0,1,1,0
LS048693,2026-08-01,BR,Retail,19,Active,Verified,Medium,Medium,9111.82,159,33.7,0.0229,1,1,0,0
LS042718,2026-08-01,MX,Retail,27,Active,Verified,Low,High,4505.19,113,38.6,0.0206,2,0,0,1
LS058103,2026-08-01,BR,Digital goods,9,Active,Verified,Low,Medium,4660.68,58,27.0,0.017,1,0,0,0
LS016731,2026-08-01,BR,Digital goods,34,Active,Verified,Medium,High,91802.79,1274,39.5,0.0223,2,1,0,0
LS007460,2026-08-01,US,Retail,28,Active,Verified,Low,Medium,2412.59,23,10.5,0.0032,0,1,0,0
LS013041,2026-08-01,MX,Professional services,23,Active,Verified,Medium,Medium,29006.03,229,21.4,0.0153,0,0,0,0
LS004461,2026-08-01,MX,Food & beverage,25,Closed,Expired,High,Low,23115.94,352,25.4,0.0,0,1,0,0
LS023464,2026-08-01,BR,Professional services,23,Active,Expired,Low,High,6062.73,81,16.0,0.0,0,0,0,0
LS003114,2026-08-01,US,Food & beverage,24,Active,Verified,Medium,Medium,9129.69,128,36.5,0.0273,0,1,0,0
LS010332,2026-08-01,CR,Professional services,31,Active,Verified,Low,Medium,7112.24,142,6.3,0.0003,0,1,0,0
LS026170,2026-08-01,MX,Retail,49,Active,Verified,Low,Low,7363.62,133,41.6,0.0194,1,0,0,0
LS030511,2026-08-01,MX,Digital goods,50,Active,Verified,Low,High,21375.76,373,32.3,0.0073,1,1,1,0
LS055270,2026-08-01,US,Food & beverage,18,Active,Verified,Low,High,17846.05,516,38.8,0.0106,0,0,0,0
LS040683,2026-08-01,CR,Food & beverage,18,Active,Verified,High,Medium,4291.13,66,36.4,0.0161,0,1,0,0
LS024794,2026-08-01,MX,Retail,4,Active,Verified,Medium,Low,3784.22,80,41.6,0.0138,0,1,0,0
LS034545,2026-08-01,BR,Food & beverage,37,Active,Verified,Low,Medium,2101.27,37,37.7,0.0087,2,1,0,0
LS049090,2026-08-01,MX,Retail,20,Active,Verified,Low,Medium,14871.35,175,37.6,0.0181,0,1,0,0
LS042865,2026-08-01,BR,Professional services,7,Active,Verified,Low,Medium,4301.58,63,31.2,0.0129,0,0,0,0
LS051129,2026-08-01,US,Food & beverage,41,Active,Verified,Low,Medium,62667.34,870,37.0,0.03,1,1,1,0
LS052490,2026-08-01,US,Travel,18,Active,Verified,Medium,Low,25575.68,138,14.2,0.0,0,0,0,0
LS044789,2026-08-01,BR,Retail,20,Active,Verified,Low,Low,24459.63,406,26.4,0.0031,1,1,0,0
LS043225,2026-08-01,MX,Food & beverage,11,Active,Verified,Low,Medium,24225.49,548,41.9,0.0236,3,1,1,0
LS017373,2026-08-01,MX,Travel,17,Active,Verified,Low,Low,8003.23,80,21.0,0.0,0,1,0,0
LS041129,2026-08-01,US,Food & beverage,5,Active,Verified,Medium,High,16097.66,262,33.4,0.0063,0,0,0,0
LS031146,2026-08-01,MX,Food & beverage,9,Active,Verified,Medium,Medium,14156.6,235,41.4,0.0237,0,1,0,0
LS017645,2026-08-01,BR,Retail,50,Active,Verified,Low,Low,7419.68,117,16.4,0.0091,1,1,0,0
LS003890,2026-08-01,US,Retail,17,Active,Verified,Low,Low,6796.1,116,4.0,0.0,0,0,0,0
LS042689,2026-08-01,US,Retail,18,Active,Verified,Low,Low,5907.05,69,7.3,0.0,1,1,0,0
LS050100,2026-08-01,US,Retail,29,Active,Verified,Medium,Low,16089.52,360,22.6,0.0103,0,1,0,0
LS000341,2026-08-01,BR,Food & beverage,21,Active,Verified,Medium,Low,21657.88,224,28.0,0.009,0,1,0,0
LS054805,2026-08-01,MX,Professional services,53,Active,Verified,Low,High,17965.03,200,30.8,0.0258,0,0,0,0
LS034388,2026-08-01,US,Professional services,49,Active,Verified,Low,Low,24548.51,401,20.1,0.0084,1,0,0,0
LS024215,2026-08-01,US,Professional services,25,Active,Verified,Medium,Low,9712.03,144,32.9,0.0143,0,1,1,0
LS052120,2026-08-01,US,Professional services,34,Active,Verified,Low,Medium,32603.74,572,46.2,0.0346,8,1,0,0
LS049604,2026-08-01,BR,Digital goods,30,Paused,Verified,Medium,Medium,9870.28,119,60.6,0.0424,5,1,0,1
LS003072,2026-08-01,CR,Digital goods,63,Active,Verified,High,Low,35430.4,580,23.6,0.0032,1,1,0,0
LS036107,2026-08-01,US,Food & beverage,18,Active,Verified,Medium,Low,9605.27,168,41.0,0.0253,0,0,1,0
LS052592,2026-08-01,US,Digital goods,10,Active,Verified,High,High,4330.87,52,37.5,0.0159,3,0,1,1
LS057000,2026-08-01,US,Retail,36,Active,Verified,Medium,Medium,28436.11,479,30.4,0.0099,1,1,0,0
LS053255,2026-08-01,US,Retail,17,Active,Verified,Low,Low,16409.47,293,42.2,0.0154,1,1,0,0
LS012458,2026-08-01,MX,Food & beverage,22,Active,Verified,Low,High,12811.98,265,30.8,0.0119,2,1,0,1
LS034912,2026-08-01,US,Digital goods,26,Active,Pending,Medium,High,2264.68,29,32.9,0.0108,1,0,0,0
LS035949,2026-08-01,MX,Retail,32,Active,Verified,Low,Low,7051.91,168,25.6,0.0,0,0,0,0
LS035785,2026-08-01,US,Digital goods,27,Closed,Verified,Low,Low,9109.17,108,32.3,0.0167,0,0,0,0
LS024312,2026-08-01,US,Travel,50,Active,Verified,Medium,High,350000.0,5643,49.0,0.0286,4,1,0,0
LS050969,2026-08-01,US,Travel,53,Active,Verified,Medium,Medium,24786.2,361,18.9,0.0057,1,1,1,0
LS051199,2026-08-01,BR,Travel,44,Active,Verified,Medium,Low,17387.38,342,38.8,0.0168,0,1,0,0
LS044734,2026-08-01,BR,Food & beverage,28,Active,Verified,Medium,High,13366.62,136,49.0,0.0,1,0,0,0
LS017478,2026-08-01,BR,Professional services,19,Active,Verified,Low,Low,7623.6,62,30.1,0.0023,0,1,0,0
LS019058,2026-08-01,CR,Travel,24,Active,Verified,Low,Medium,8994.22,146,37.3,0.0122,2,0,0,0
LS054341,2026-08-01,US,Retail,8,Closed,Verified,Low,Low,12209.05,189,41.5,0.0154,0,1,0,0
LS032263,2026-08-01,US,Professional services,18,Active,Verified,Low,High,22386.76,618,4.0,0.0,1,1,0,0
LS017441,2026-08-01,BR,Professional services,36,Active,Verified,Low,Low,29981.45,565,30.0,0.0124,1,1,0,0
LS036705,2026-08-01,MX,Food & beverage,20,Active,Pending,Low,Medium,4406.75,69,64.2,0.034,1,1,0,0
LS023974,2026-08-01,US,Food & beverage,11,Active,Verified,Low,Medium,19698.64,194,23.6,0.0156,0,0,0,0
LS017340,2026-08-01,CR,Digital goods,22,Active,Verified,Low,Low,41412.86,721,44.7,0.0115,0,1,1,0
LS022930,2026-08-01,BR,Travel,35,Active,Verified,High,Medium,20931.54,422,40.4,0.0193,1,1,1,0
LS010979,2026-08-01,BR,Professional services,30,Active,Verified,Low,High,12584.68,99,30.7,0.0069,1,0,0,1
LS027853,2026-08-01,US,Food & beverage,11,Active,Verified,Low,High,19810.07,369,13.2,0.0045,0,1,0,1
LS050355,2026-08-01,US,Retail,15,Active,Verified,Low,Low,1069.31,16,18.3,0.0018,0,1,0,0
LS027188,2026-08-01,US,Retail,23,Active,Verified,Medium,Low,21804.89,375,6.7,0.0048,1,1,0,0
LS021327,2026-08-01,BR,Retail,41,Active,Verified,High,High,35756.01,440,35.5,0.002,0,0,0,1
LS026054,2026-08-01,US,Professional services,48,Active,Verified,Medium,High,5454.71,126,18.8,0.0,0,0,0,1
LS005867,2026-08-01,BR,Retail,32,Active,Verified,Low,Medium,17247.16,453,31.3,0.0178,3,1,0,0
LS044325,2026-08-01,BR,Food & beverage,29,Active,Pending,Medium,Medium,6608.86,135,42.3,0.0136,1,1,0,0
LS047385,2026-08-01,US,Retail,33,Active,Verified,Medium,Medium,16340.67,232,35.5,0.0,2,0,1,0
LS001973,2026-08-01,US,Professional services,19,Active,Verified,Low,High,12053.42,220,13.0,0.0117,2,1,1,1
LS002001,2026-08-01,US,Professional services,75,Active,Verified,High,Low,4960.67,72,22.1,0.0089,1,1,0,0
LS046889,2026-08-01,MX,Retail,26,Active,Verified,Low,Low,15785.48,172,29.6,0.0,2,1,1,0
LS045262,2026-08-01,MX,Professional services,42,Active,Verified,Low,Medium,25123.1,252,23.5,0.0002,0,1,0,0
LS048472,2026-08-01,US,Food & beverage,26,Active,Verified,Medium,Low,5434.2,135,39.7,0.0156,0,0,1,0
LS034675,2026-08-01,US,Retail,16,Closed,Expired,Low,Medium,21818.31,254,13.8,0.0,0,1,0,0
LS029503,2026-08-01,US,Digital goods,41,Active,Verified,Low,Low,11468.29,329,18.5,0.0245,1,0,0,0
LS032447,2026-08-01,BR,Professional services,13,Active,Verified,High,Low,17765.01,275,4.0,0.0,0,0,0,0
LS042077,2026-08-01,US,Retail,35,Closed,Verified,Low,Medium,14525.52,103,34.1,0.0171,0,0,1,0
LS028406,2026-08-01,BR,Travel,34,Active,Verified,High,Low,11156.63,297,22.6,0.0052,0,1,1,1
LS002951,2026-08-01,BR,Professional services,24,Active,Verified,Low,Medium,43003.23,601,13.7,0.0,0,1,0,0
LS011539,2026-08-01,MX,Professional services,16,Active,Verified,Medium,Medium,6528.95,58,27.2,0.0259,2,0,0,0
LS056371,2026-08-01,US,Retail,25,Active,Verified,Medium,High,8280.87,100,33.1,0.0127,0,1,1,0
LS034906,2026-08-01,MX,Professional services,9,Active,Verified,Low,Medium,5138.32,191,15.0,0.0224,2,1,0,0
LS017877,2026-08-01,MX,Digital goods,28,Active,Verified,Medium,High,22021.91,129,17.0,0.0068,0,1,1,0
LS029775,2026-08-01,US,Food & beverage,37,Active,Verified,Low,Low,14918.17,165,22.1,0.0,0,0,0,0
LS017298,2026-08-01,US,Digital goods,41,Active,Verified,Medium,Low,7028.26,164,27.7,0.0,1,0,0,0
LS026228,2026-08-01,BR,Food & beverage,70,Active,Pending,Medium,Medium,22404.36,237,23.3,0.0214,0,1,1,0
LS018201,2026-08-01,US,Professional services,25,Active,Verified,Low,Medium,15497.39,202,23.0,0.0154,0,1,1,0
LS052233,2026-08-01,BR,Food & beverage,28,Active,Verified,Low,Medium,5661.37,52,42.0,0.0218,1,1,0,0
LS046091,2026-08-01,MX,Professional services,22,Paused,Verified,Low,Low,5417.78,72,15.9,0.0173,1,1,0,0
LS033130,2026-08-01,MX,Retail,52,Active,Verified,Low,Low,8961.27,192,31.0,0.017,1,0,0,0
LS027426,2026-08-01,CR,Professional services,68,Active,Verified,Low,Medium,8247.47,154,7.2,0.0092,1,1,0,0
LS054897,2026-08-01,MX,Professional services,30,Active,Verified,Medium,High,26869.09,640,30.6,0.0046,0,1,0,0
LS046753,2026-08-01,MX,Digital goods,31,Closed,Verified,Low,Medium,38400.01,433,46.8,0.0209,1,1,1,0
LS046174,2026-08-01,MX,Retail,84,Closed,Verified,Low,Medium,29387.63,386,37.7,0.029,5,1,1,0
LS020473,2026-08-01,US,Retail,26,Active,Verified,Medium,High,19148.1,206,20.6,0.0117,1,1,1,0
LS002569,2026-08-01,MX,Food & beverage,11,Active,Verified,Medium,Low,11546.44,151,23.9,0.0158,0,0,0,0
LS056062,2026-08-01,CR,Food & beverage,43,Active,Verified,Medium,Medium,58218.49,517,23.8,0.0094,2,1,1,0
LS024281,2026-08-01,BR,Retail,26,Active,Verified,Low,Medium,33037.97,373,46.1,0.0161,2,1,1,0
LS023492,2026-08-01,MX,Travel,18,Closed,Verified,Medium,Low,4076.58,65,15.0,0.0015,0,1,0,0
LS004715,2026-08-01,BR,Retail,4,Active,Verified,Low,Medium,5533.75,55,43.6,0.0079,4,1,0,1
LS049301,2026-08-01,BR,Retail,75,Active,Verified,Medium,Medium,3745.32,71,29.7,0.021,1,1,0,0
LS007335,2026-08-01,BR,Retail,22,Active,Verified,Medium,High,72225.32,1124,42.8,0.016,2,1,0,0
LS042969,2026-08-01,CR,Digital goods,12,Active,Verified,Medium,Medium,7187.12,135,29.6,0.0092,0,1,0,0
LS043692,2026-08-01,US,Digital goods,51,Active,Expired,Low,Low,5825.32,46,8.6,0.0,0,0,1,0
LS025173,2026-08-01,US,Retail,48,Active,Verified,Low,Low,8388.25,147,12.4,0.0069,0,0,0,0
LS011388,2026-08-01,MX,Food & beverage,75,Active,Pending,Low,Medium,11073.42,196,42.9,0.0203,0,1,1,0
LS029237,2026-08-01,US,Food & beverage,12,Active,Verified,Low,Medium,25427.47,288,4.0,0.0,0,1,0,1
LS039605,2026-08-01,BR,Food & beverage,37,Active,Verified,Medium,Medium,8141.87,75,32.7,0.0075,1,1,0,0
LS013509,2026-08-01,MX,Travel,54,Active,Verified,High,High,4589.42,66,6.0,0.0,1,0,0,0
LS015061,2026-08-01,MX,Professional services,42,Active,Verified,Low,Low,29283.33,389,16.6,0.0,1,1,0,1
